50000
ID NAME TEAM SCORE COMPETITIONS COST POTATOE
13935 bcrUdOL Alpha 6.6 131 5385 false
13936 onFR Epsilon 9.5 41 287 false
13937 TKYvAiI Tau 2.5 93 66 false
13938 KPyyfoioPV Alpha 5.0 29 2364 false
13939 gVncLLvUtJ Theta 5.7 183 469 true
13940 Qrry Beta 7.7 248 759 false
13941 KTUOTuv Alpha 7.8 59 4384 false
13942 MXezJirBtA Tau 6.3 91 3861 false
13943 auP Delta 8.1 205 9638 false
13944 AMXPst Pi 9.9 22 7652 true
13945 HXcm Beta 0.5 68 1246 true
13946 vHbwJoZ Gamma 7.6 113 5050 false
13947 rxWq Lambda 5.9 174 5912 false
13948 LVryq Gamma 7.2 137 7823 true
13949 OYhMPxXA Theta 8.0 112 6468 true
13950 uTrQnCTIKm Theta 9.3 86 4583 true
13951 DjO Epsilon 1.6 63 3376 true
13952 ZQYopDkrkM Tau 5.8 152 886 true
13953 mCDYGdf Beta 5.4 3 3155 true
13954 XJMj Tau 3.3 181 4414 false
13955 BtHbxGR Gamma 4.0 224 1577 false
13956 PhJ Tau 7.0 245 134 true
13957 jjleufsx Tau 2.2 70 2672 false
13958 CxMMi Beta 5.6 174 6870 true
13959 IhNyUsok Theta 0.3 123 4570 true
13960 CToShuqs Pi 7.5 8 8362 false
13961 LKFxP Gamma 6.7 162 7677 false
13962 YpueAapyHb Tau 3.8 63 2325 false
13963 EymgtMoa Alpha 5.7 114 7171 false
13964 yUZ Beta 3.2 15 7034 true
13965 BTtJ Theta 6.4 118 7684 true
13966 IAXbevFboa Pi 2.6 109 2196 true
13967 TfI Theta 1.9 53 1039 true
13968 PvSHjX Delta 9.7 3 8468 false
13969 ZhJ Pi 9.1 250 7906 true
13970 dEgaTmxc Tau 4.7 57 8269 true
13971 jQDngBPLZD Tau 2.9 146 4906 false
13972 mxBUM Pi 5.6 59 163 true
13973 GUaYjJAnvm Gamma 6.8 5 2803 false
13974 izZjAQRxW Lambda 10.0 62 7315 false
13975 SHFRgPz Gamma 6.1 68 8473 true
13976 tHVbZG Theta 3.0 2 3973 true
13977 PqsfS Gamma 0.6 181 34 true
13978 wNwY Pi 6.3 164 8157 false
13979 LoRw Epsilon 5.7 244 4500 true
13980 zXsw Alpha 5.3 42 5967 false
13981 utbOt Pi 4.3 100 8657 false
13982 EROpZK Lambda 6.4 68 5701 true
13983 FOUFH Epsilon 3.1 81 3449 true
13984 maSVwI Alpha 9.4 203 6462 false
13985 rqK Beta 7.3 139 6707 true
13986 yvSBullGcK Pi 5.9 38 2661 true
13987 DNQTPEC Theta 3.7 223 9656 false
13988 IqQwIS Delta 7.7 219 4098 true
13989 FaEJ Alpha 1.5 16 4491 false
13990 gHFL Delta 3.4 46 897 true
13991 UKWn Beta 0.5 78 1547 true
13992 SWTyJnS Pi 1.5 170 6689 true
13993 NkpzfYtyyM Tau 1.0 195 8182 false
13994 KWEmLmT Tau 4.6 11 4257 false
13995 dNTqDA Delta 1.1 22 7818 true
13996 Ifh Beta 0.7 71 133 true
13997 YnuPyW Delta 7.9 19 9465 false
13998 zcMETM Pi 2.4 144 6384 true
13999 xFM Pi 6.8 26 7470 false
14000 BJZQcYDE Tau 9.4 48 9243 true
14001 GCgzjT Delta 3.1 176 2423 true
14002 HmtNXsij Beta 10.0 211 2130 true
14003 iHCNuuJ Tau 0.9 53 2391 true
14004 TpctdSU Alpha 8.5 163 8958 true
14005 oEfwYSVYGF Theta 4.3 120 4552 true
14006 vraifGuh Tau 6.7 28 1928 true
14007 tPI Alpha 6.3 127 1111 false
14008 nouOxlYiN Gamma 1.8 81 7317 false
14009 fmXATjLth Lambda 8.6 243 9641 false
14010 jQAF Delta 7.1 213 169 true
14011 mUGU Beta 5.4 53 2167 false
14012 gNzWf Lambda 7.3 223 7269 true
14013 QJsurRvf Pi 7.6 131 3995 true
14014 uuqplvv Theta 3.8 7 4226 false
14015 JYd Beta 9.6 216 2811 true
14016 ZNfrMODBL Pi 6.9 59 6531 true
14017 WpqWVjq Gamma 3.1 190 4652 false
14018 PaY Gamma 7.1 224 3748 false
14019 OlTyVUjP Gamma 9.0 196 4756 false
14020 xxbK Alpha 4.1 248 8106 true
14021 XzODKAy Gamma 8.6 234 7038 true
14022 cQONhHx Beta 2.6 48 8897 true
14023 CbjVPRx Delta 9.0 47 1248 false
14024 owEb Alpha 4.5 205 3910 false
14025 HgQnQSYV Epsilon 5.8 246 2692 true
14026 EytRsnCzND Lambda 8.8 172 1151 false
14027 ZwvHKP Tau 2.0 235 8599 true
14028 vyYqG Pi 7.2 77 1579 false
14029 HGSus Gamma 8.5 7 589 false
14030 hTFYeKLr Gamma 2.3 125 2685 true
14031 NehFDnyiec Theta 2.8 240 7319 false
14032 VxfXS Delta 4.7 98 4650 true
14033 Eamdxib Delta 2.5 94 2565 false
14034 ffp Theta 8.0 209 4317 true
14035 ehwJTyltMB Tau 0.7 55 7826 true
14036 KIArfwJFmC Tau 7.9 216 1092 true
14037 GWu Alpha 0.8 33 2433 false
14038 NrMBMm Pi 0.2 121 1785 true
14039 BRNiqxVGz Delta 2.5 104 1690 false
14040 vIRp Beta 2.5 242 4174 false
14041 oUZ Theta 5.8 44 5677 true
14042 gbomxQY Delta 6.7 117 3355 false
14043 mYEsIf Epsilon 1.7 151 2387 false
14044 YjQpal Tau 5.8 153 1493 false
14045 aTxZggtm Alpha 9.9 169 4321 false
14046 xgBqaO Tau 6.7 51 8787 true
14047 RnIqDqR Pi 9.8 21 6529 false
14048 nujQZiMgw Lambda 3.6 62 5897 true
14049 GtBuXSp Epsilon 0.5 79 6430 false
14050 tGM Beta 8.0 100 5206 false
14051 OBrfpx Delta 8.5 243 6808 false
14052 sqv Pi 5.5 231 2290 true
14053 RNmRutmg Pi 8.3 107 7510 false
14054 eeG Pi 1.4 36 7532 false
14055 haq Beta 3.6 99 1412 true
14056 AnL Alpha 7.9 142 5634 false
14057 QVoREul Gamma 1.7 37 1709 false
14058 Hkxk Gamma 4.8 126 2703 false
14059 aMciN Theta 3.8 224 8339 false
14060 ZNa Theta 4.7 161 1086 true
14061 bBCuiECU Delta 6.7 187 6313 false
14062 sbqamS Delta 0.3 227 5442 true
14063 GkoKAeCe Beta 4.8 250 4199 true
14064 FYJnQweij Theta 3.7 156 3350 true
14065 omRVSkYquu Epsilon 9.3 193 2248 false
14066 YEtBIPQ Alpha 8.3 84 8372 true
14067 OoW Gamma 5.3 241 715 false
14068 eOKJk Pi 3.3 115 5725 false
14069 XtZYZJsdKY Beta 9.0 99 8417 true
14070 apFkF Lambda 0.6 213 8359 false
14071 mPnLzWVJ Beta 2.6 127 5537 false
14072 XDESgryCT Alpha 4.6 238 8936 false
14073 cglyZuojvW Beta 5.9 137 7896 true
14074 StDY Epsilon 6.2 62 5891 false
14075 gtcTFsoO Pi 0.7 192 3099 true
14076 EfDRj Lambda 6.1 58 9209 true
14077 pHCiOZcZNv Pi 6.9 221 7763 false
14078 OYA Delta 5.6 22 7017 false
14079 HcccnjKzV Epsilon 0.4 223 3818 false
14080 ZmMGsc Lambda 5.9 42 460 false
14081 PtnFzI Lambda 2.2 207 8019 true
14082 slWHWsR Beta 2.5 115 6426 false
14083 QoMfXKB Beta 7.8 204 447 true
14084 SDSXZDcpTi Gamma 5.9 190 2183 false
14085 OVKMzwz Delta 2.0 180 836 true
14086 tEjUdDlXNk Alpha 2.0 165 3197 true
14087 wPbO Gamma 2.4 191 2646 false
14088 SSX Gamma 0.5 65 9368 true
14089 tkdvedGTZ Alpha 5.0 4 5678 false
14090 nVmgqI Beta 7.4 219 5018 false
14091 yKPGcpbCsx Theta 0.1 189 8211 true
14092 SzS Epsilon 7.5 66 5634 true
14093 VQVPQqhEDu Lambda 8.2 14 7485 false
14094 KLhTtS Theta 4.8 14 1596 true
14095 YzSAo Beta 5.2 164 3533 false
14096 WBy Epsilon 6.8 99 5058 false
14097 AyGatEBoQ Epsilon 3.7 114 9014 false
14098 cwigbG Theta 8.2 160 964 true
14099 iezd Beta 5.9 103 5323 true
14100 FWj Delta 2.3 71 1057 true
14101 oomqT Gamma 3.5 181 4238 false
14102 VsgRtDrrxK Beta 8.5 73 6447 false
14103 WyTAxza Beta 4.6 174 7670 false
14104 EvmSxMaAgE Alpha 0.2 35 1874 false
14105 swjZSHczC Theta 2.3 79 8979 false
14106 qgfNC Alpha 3.6 72 9444 false
14107 HVKcW Tau 8.4 177 9886 true
14108 QXhUVXNuV Tau 7.2 122 7850 true
14109 TGJXdxEwLl Gamma 0.6 133 8219 true
14110 QTewBoHvDX Lambda 1.5 105 4093 true
14111 ySPrUA Lambda 6.8 74 38 true
14112 plYUvoXqOB Delta 7.2 149 7073 false
14113 WpuwatulxZ Lambda 2.7 9 1715 true
14114 bMvcIUF Alpha 2.1 27 2579 false
14115 IPF Beta 1.7 236 6241 false
14116 fNxRpmh Beta 3.9 23 4328 true
14117 yDnj Lambda 4.2 39 5183 false
14118 SOA Gamma 5.8 245 2800 true
14119 hfKI Theta 2.0 40 6571 false
14120 fOswrNltjF Theta 1.4 81 5396 false
14121 WcCaKa Gamma 7.1 113 8499 true
14122 jFfIbSl Delta 2.7 191 1795 true
14123 btO Epsilon 1.0 80 8745 false
14124 Hwbilj Delta 4.2 218 7448 false
14125 msghChe Epsilon 9.2 224 4778 true
14126 kRRKXNNRqx Alpha 0.9 49 2162 false
14127 JtQP Pi 1.1 36 1546 true
14128 Tbgd Alpha 1.3 227 4722 false
14129 CLi Pi 8.6 21 4731 false
14130 DuOP Beta 7.1 69 315 false
14131 EzjTrBBUAi Theta 9.4 189 1191 false
14132 bpHHiNn Gamma 8.0 145 6232 false
14133 sabDvBwtm Pi 0.7 250 282 true
14134 GxNNJkFbj Alpha 9.7 80 1170 false
14135 WBzZdUDayB Gamma 0.7 158 5199 true
14136 pDhaTijUHM Alpha 0.7 239 82 true
14137 tdJ Delta 8.4 124 1221 true
14138 vYGtkzkk Delta 3.0 55 4828 false
14139 AaARwdRC Gamma 5.7 171 404 true
14140 BbDGfUOEqt Tau 1.9 20 6357 true
14141 PfmgQp Epsilon 1.5 103 7686 false
14142 lblyJjwxf Gamma 1.6 2 8607 false
14143 bogceWcZ Theta 8.7 143 8924 true
14144 chDVBTFLTP Pi 2.9 89 2448 true
14145 TlDuFWAY Tau 5.6 250 2987 false
14146 sDC Lambda 9.0 52 3711 true
14147 hGIcmd Epsilon 9.2 101 1445 false
14148 HSsef Delta 6.9 35 5156 false
14149 XWJDvG Epsilon 0.2 25 2107 false
14150 qpviVZyU Beta 8.5 14 8005 true
14151 IsGl Delta 8.3 119 6209 false
14152 YSAKSunvB Beta 8.7 163 7990 true
14153 wBBB Alpha 1.7 126 4755 true
14154 SoXM Lambda 8.0 112 4880 true
14155 ULz Pi 5.9 137 1952 false
14156 cFFXjYR Beta 6.1 217 3400 false
14157 Vzl Delta 6.5 74 6448 false
14158 XhuAdcM Tau 0.1 238 7980 false
14159 vaqnX Beta 3.9 157 9091 false
14160 mDBNwREnLI Epsilon 1.4 221 7625 true
14161 jNDoQSiJwA Beta 4.7 196 3398 true
14162 WEKDay Theta 1.5 137 8015 false
14163 ZOTJhk Beta 3.5 168 8561 true
14164 wnuNa Pi 7.1 77 1636 false
14165 BrhAZbouu Alpha 8.5 201 9158 false
14166 stObs Alpha 7.4 231 4265 false
14167 OWJPbWwRo Epsilon 6.0 151 3516 true
14168 PfoAd Gamma 4.8 15 253 false
14169 wnSJV Gamma 5.2 71 605 true
14170 uUsov Theta 6.3 239 2005 true
14171 ukFVWg Delta 4.0 204 265 true
14172 gzyQLqbQ Epsilon 5.1 211 3390 true
14173 IdUDQbFO Epsilon 8.2 93 8903 true
14174 pzG Beta 8.4 246 4539 false
14175 fHFWpkBf Pi 3.0 73 331 true
14176 KJUuTgMZ Tau 8.6 125 1743 true
14177 ifZhDbQ Beta 6.5 180 4240 false
14178 itPzaxwa Lambda 2.7 193 6316 true
14179 wfIqMDjzX Pi 3.9 142 8314 false
14180 AYu Theta 2.1 148 7564 false
14181 JhwFeRI Beta 2.1 244 1657 false
14182 JLpVkzv Tau 1.0 39 2259 false
14183 EcmM Epsilon 8.9 128 8472 true
14184 tITRp Gamma 7.2 105 6632 false
14185 xScfRPbHfo Delta 5.4 77 5198 true
14186 lXfKxFdqFU Alpha 7.8 161 6272 false
14187 LqUIYrMZu Lambda 6.5 99 1199 true
14188 kSydP Gamma 6.1 249 7687 true
14189 SHqymw Beta 5.4 203 2280 true
14190 oNen Pi 7.0 2 2634 false
14191 zDC Lambda 7.6 246 8545 true
14192 aitqoPU Beta 8.3 221 6239 false
14193 RZaib Epsilon 7.5 33 3849 false
14194 lOOeL Gamma 8.9 126 1076 true
14195 dcFa Tau 4.8 175 6837 false
14196 JkjDlGlaH Gamma 3.7 62 9469 true
14197 mtZRWLc Delta 2.8 5 9043 false
14198 gMs Tau 4.8 198 6268 true
14199 uwXht Theta 6.2 93 6390 false
14200 knJFIehoec Epsilon 5.8 108 909 true
14201 SmjyOY Pi 4.5 247 3007 false
14202 nSa Lambda 4.1 170 6199 true
14203 JDxrNHc Pi 3.6 91 4581 true
14204 JVF Delta 2.3 112 8923 false
14205 LcSIcUKMIX Tau 1.9 101 2231 true
14206 jMRojrpIb Pi 5.4 65 6630 false
14207 dihck Delta 6.4 228 7655 true
14208 APNdTdQA Theta 9.5 50 2506 false
14209 eUyYh Pi 3.1 199 8795 true
14210 veevsQ Pi 2.0 103 1418 true
14211 BkR Pi 4.8 234 7646 true
14212 xml Pi 6.5 198 8624 true
14213 QNSTAXyBy Gamma 9.1 123 2773 false
14214 pYVAIe Pi 8.9 104 2761 true
14215 qVxLuijWLQ Epsilon 1.0 10 4267 true
14216 LaTw Lambda 9.9 249 324 true
14217 SEPLU Epsilon 7.8 217 7151 false
14218 XFn Gamma 9.7 28 721 false
14219 HOgc Tau 5.6 107 7250 true
14220 TRfC Theta 3.8 65 9560 true
14221 NoyVYfn Beta 7.3 9 8125 true
14222 QiyJE Alpha 6.0 153 6226 true
14223 scFopcpNVZ Alpha 2.0 127 6373 false
14224 sSnPD Beta 7.8 5 8455 false
14225 GGZqy Epsilon 5.9 150 763 true
14226 APUDC Lambda 2.2 5 4480 true
14227 MOen Theta 9.8 72 2710 false
14228 uNU Beta 7.0 141 3294 false
14229 QXKlYjULPN Epsilon 7.7 140 5588 false
14230 vIbNJm Beta 3.6 115 6415 true
14231 ondRgze Beta 0.9 110 7198 false
14232 Xeuzrm Alpha 8.0 246 1563 true
14233 VygR Lambda 4.6 29 9712 false
14234 fLdjIcyJ Epsilon 9.1 69 4542 true
14235 acFYAThv Tau 6.0 147 6307 true
14236 SuNsm Delta 4.9 143 2659 true
14237 mtd Epsilon 6.0 234 9107 false
14238 dXRrExDIzF Lambda 0.5 194 291 true
14239 yJf Delta 4.7 38 3096 false
14240 qNvZjdLRt Tau 0.2 249 6622 false
14241 NxZdwHju Lambda 7.7 57 7330 true
14242 bwkoHeCYv Tau 5.4 71 5608 true
14243 fhKWtDISxV Lambda 8.2 140 7087 true
14244 eUOJVAiP Tau 5.8 172 8539 false
14245 RJJucjPZu Epsilon 9.6 206 9865 true
14246 uDO Gamma 1.6 8 4460 false
14247 nqUsyNQqQ Tau 1.8 179 4072 false
14248 hzYe Epsilon 2.4 112 978 false
14249 GUS Beta 0.1 100 589 true
14250 gTMD Beta 7.0 209 1846 true
14251 TFA Pi 0.3 192 4568 true
14252 qFgEncf Gamma 2.8 97 4197 false
14253 OiWPjnXL Theta 4.2 92 2290 true
14254 qHIaSxJbZx Beta 5.9 49 5912 true
14255 SSqSyamTV Epsilon 0.1 184 945 true
14256 uYX Lambda 1.4 167 9938 false
14257 fXKdSJcJXK Delta 7.5 4 6122 false
14258 FroI Beta 3.0 112 6629 true
14259 GqVrWmMekL Pi 6.4 145 1490 true
14260 lMfKGaZD Epsilon 3.2 150 987 true
14261 dMaGVtyeZ Alpha 3.2 37 4485 false
14262 EIFpUytNx Epsilon 4.1 226 2151 false
14263 sIPY Gamma 4.1 21 31 true
14264 MvTqE Beta 5.6 122 4622 false
14265 JwKbI Pi 9.6 59 5958 true
14266 tXNZgw Lambda 4.0 104 2636 false
14267 yDFYY Epsilon 5.0 85 4135 false
14268 EAJVfQwt Delta 3.9 226 1150 true
14269 fXNOtFxE Gamma 1.8 50 8092 false
14270 SHfBDfgkIQ Lambda 9.6 35 5403 false
14271 UWM Lambda 8.8 130 5338 true
14272 TvHSzAR Theta 1.9 63 249 true
14273 YPsGiTp Beta 9.1 80 8735 false
14274 wLZ Epsilon 7.8 104 2983 false
14275 YArYSCFixQ Beta 3.6 121 7534 false
14276 LZertQMkQ Gamma 3.3 141 6405 false
14277 OkdfxYEJ Pi 3.5 28 6759 true
14278 CtcrR Alpha 0.2 180 7074 false
14279 HXNuBAHWP Beta 8.8 22 1498 true
14280 LvBnsPNifk Lambda 2.9 88 1843 true
14281 EQP Pi 2.9 162 784 true
14282 GyxHc Pi 3.5 104 1415 false
14283 urNgmqUA Alpha 5.4 176 6792 true
14284 DvI Gamma 4.1 106 5014 false
14285 xIqDi Beta 5.2 202 195 false
14286 RgSnDfN Lambda 9.7 186 1866 true
14287 NNVgbyt Gamma 9.1 163 1100 false
14288 TxZtwU Gamma 5.2 12 5182 true
14289 yfQF Tau 7.8 1 4629 false
14290 DniuQnc Delta 3.0 220 5739 true
14291 bprBMJm Pi 4.2 173 7293 true
14292 IVLg Alpha 0.5 135 4684 false
14293 McgxfoH Theta 4.7 43 3984 true
14294 pmCYvHLzAK Beta 5.5 197 9456 true
14295 AgaKU Lambda 2.3 249 33 false
14296 KuhJcu Delta 0.4 236 5736 true
14297 MSwogdbWC Pi 4.0 9 5498 true
14298 IkDu Tau 4.4 245 4887 true
14299 wZsr Delta 10.0 102 1387 false
14300 LMgr Lambda 1.7 141 2679 true
14301 geSIDdVQ Theta 2.2 150 2106 true
14302 fJEGkqtT Tau 2.9 31 9699 true
14303 ADuZvIzWYu Epsilon 6.8 230 5515 false
14304 rzUJu Tau 9.7 127 4266 false
14305 byfHos Theta 0.3 1 8623 true
14306 HPCZ Pi 3.9 231 530 false
14307 gXgpKkUZmC Epsilon 1.5 82 3406 true
14308 dWzxQ Alpha 9.2 31 6533 false
14309 xiLG Gamma 4.7 234 4383 false
14310 Czc Delta 1.2 113 6277 false
14311 EoRJlaMEke Delta 0.8 203 1432 true
14312 irEwViS Gamma 2.4 39 5189 false
14313 umth Pi 8.4 166 7504 true
14314 ZWUk Gamma 3.5 245 5741 true
14315 QouNsB Alpha 3.4 246 4501 false
14316 ezV Beta 2.2 201 2716 false
14317 zDBq Lambda 3.3 240 7123 true
14318 AdPMIcdSE Beta 8.0 176 3343 false
14319 jLPVeXIkSE Pi 2.8 205 2025 false
14320 UkCc Delta 1.6 173 6114 false
14321 QgUSGMYz Epsilon 7.6 234 1160 false
14322 nkWwgQpKz Theta 9.9 145 8870 true
14323 xAyne Tau 9.9 184 7982 true
14324 ETLDVbuHK Epsilon 2.6 84 3305 true
14325 BSLBeNze Tau 6.6 218 9773 false
14326 umHiPDgK Theta 6.5 42 4763 true
14327 raRAe Alpha 5.2 183 6553 false
14328 SUOm Epsilon 7.3 94 2894 true
14329 yGO Lambda 8.1 224 1904 true
14330 xmbXcaOO Alpha 4.0 73 4223 true
14331 IeEPkH Epsilon 8.3 87 594 true
14332 szZl Alpha 0.3 61 1173 true
14333 nIFiM Theta 7.7 185 1754 false
14334 eUZrDXrtM Theta 4.1 191 8523 false
14335 AHxNwH Alpha 2.1 213 5111 true
14336 eTqCAyspbG Gamma 3.9 4 8293 false
14337 zpN Pi 7.7 90 2301 false
14338 nCEM Delta 3.2 121 7253 false
14339 FFmPa Epsilon 9.8 174 4733 true
14340 qYdQChQWVF Epsilon 3.9 235 5833 true
14341 rzXK Tau 0.2 242 5838 true
14342 pUzdtdgPt Theta 7.3 178 9887 false
14343 wyZeruQ Delta 9.2 136 9620 true
14344 Ezls Epsilon 4.1 237 2222 true
14345 aBqfl Gamma 3.3 240 8210 false
14346 KEZLDyRAdY Beta 8.1 222 785 false
14347 JmobhkVJry Epsilon 1.6 33 7272 true
14348 AeYwpiH Delta 5.4 211 9978 false
14349 puwriOxp Theta 0.8 127 1789 false
14350 SgaimmoYeA Beta 0.4 98 5155 true
14351 wzTFJuuuqt Beta 9.8 76 7683 false
14352 rzL Tau 2.1 67 9785 true
14353 LNJNPntI Pi 3.7 100 3757 false
14354 dgqbjprfF Beta 4.5 111 5068 false
14355 uWtKsR Theta 0.7 21 9767 true
14356 eAFizTJ Epsilon 3.2 134 6789 false
14357 yUdkA Lambda 5.9 194 3514 true
14358 tnwWx Tau 5.8 30 9993 false
14359 bTH Delta 0.2 221 6364 true
14360 woKkloKyo Epsilon 3.4 90 9463 false
14361 pUCfsqZN Lambda 9.6 185 8282 false
14362 innh Pi 3.9 212 2478 false
14363 PKRQEEI Tau 6.9 115 4711 false
14364 VGlDWFnzR Gamma 0.8 13 2329 false
14365 dszOBAPKz Beta 1.3 164 6215 false
14366 swtqmaMj Beta 6.8 228 8493 false
14367 SjDwqqDZKe Alpha 9.7 191 4406 false
14368 TylbNOfBvg Gamma 3.3 58 7938 true
14369 aVCc Gamma 0.8 120 9992 false
14370 nreNzXMJU Gamma 8.0 155 8412 false
14371 EOsFyA Gamma 7.6 47 862 true
14372 tlNPu Delta 5.0 50 1696 false
14373 vEobhd Theta 9.2 107 675 true
14374 lIqTjfNIgY Epsilon 5.8 237 644 true
14375 JwQwoHwRS Epsilon 5.8 51 76 true
14376 skKMx Pi 7.2 211 7197 false
14377 CuPbuLsbE Alpha 2.3 201 9465 true
14378 hJMoaoTcZ Alpha 3.9 134 8828 false
14379 EWo Alpha 2.6 34 6936 true
14380 EkvysGPLo Theta 5.9 22 1383 true
14381 dsQe Gamma 5.2 18 3829 true
14382 ScBwkEEH Lambda 7.5 29 2743 false
14383 WWUEav Lambda 3.3 159 4015 false
14384 HSCILuu Epsilon 2.3 60 9235 true
14385 uYYnsFLOw Epsilon 3.8 121 5500 true
14386 vgt Epsilon 8.3 185 2847 true
14387 OTriVVxCe Theta 9.0 167 7621 false
14388 lUDeWBXvM Pi 2.9 64 8693 true
14389 pzPE Tau 7.1 104 5875 true
14390 fnp Epsilon 9.4 31 4572 false
14391 SPwXgq Tau 5.3 248 7442 true
14392 qmU Epsilon 5.8 164 1971 true
14393 YTg Alpha 7.8 192 1196 false
14394 NCJnV Alpha 9.8 136 6144 false
14395 bqTpBHMX Theta 0.6 89 2086 false
14396 Wpy Lambda 9.3 170 6902 false
14397 ktINOTc Theta 10.0 215 3938 true
14398 dDhHtL Delta 5.9 103 5576 true
14399 ZyCa Theta 5.2 57 5043 false
14400 RwuB Lambda 4.3 161 326 true
14401 kBQ Lambda 5.3 84 8214 true
14402 NTT Alpha 8.4 178 335 true
14403 OdxOXTRHjO Delta 2.2 171 6855 false
14404 ewbxVFeBry Delta 3.3 189 6679 true
14405 PGbXokFjQQ Pi 1.4 237 1513 true
14406 xkXMNsoluF Alpha 4.9 104 9480 true
14407 DtGrzSUcR Beta 1.9 49 8007 false
14408 uVuVLMGItV Pi 9.8 117 2254 false
14409 fRJ Alpha 0.7 109 4988 false
14410 ynTPffcBp Epsilon 9.1 53 7916 true
14411 OZCpRMAQpH Delta 7.6 32 4129 true
14412 VPM Tau 7.2 226 2088 false
14413 aqJTYxgVjW Alpha 6.4 247 2613 false
14414 ybX Alpha 4.5 231 727 true
14415 NaPsqo Alpha 3.0 247 3293 false
14416 nfZUvndjMN Beta 8.6 90 8672 false
14417 PltmRFp Gamma 5.1 130 8480 false
14418 kTdfI Beta 8.9 245 7103 false
14419 aUQCCn Epsilon 1.2 23 2966 true
14420 Tahb Alpha 9.9 126 766 true
14421 FMtEVHmBdU Gamma 3.7 213 9326 false
14422 Adv Lambda 2.2 230 2740 false
14423 JCcBtaKuve Beta 6.4 122 3864 true
14424 ccHB Tau 9.9 53 7329 true
14425 KnKahe Gamma 6.9 79 5265 true
14426 CFjZmvZn Delta 1.7 226 3933 false
14427 jJkFH Alpha 3.7 210 7902 false
14428 ZwJdkUnM Gamma 5.8 0 8722 true
14429 yMYlcb Beta 5.9 219 5766 true
14430 XpCnyFT Epsilon 5.1 34 1147 true
14431 EDsqDyCotR Beta 3.9 229 5453 true
14432 RuuCfMMwR Delta 0.8 100 6074 true
14433 OUJtYlPSj Beta 2.8 216 8265 true
14434 uVF Alpha 5.6 60 496 false
14435 OsRjSDhy Beta 8.0 43 9161 true
14436 ouPJQx Pi 9.5 26 5944 false
14437 zkaM Gamma 7.9 160 1749 false
14438 bNv Delta 7.9 184 4995 false
14439 flz Lambda 5.3 232 5582 false
14440 bQrjklwUtG Delta 2.8 117 6596 true
14441 wpicBqmJ Delta 1.2 101 9856 true
14442 ZWCX Theta 1.2 103 595 false
14443 nsmcKZV Beta 7.9 77 5410 true
14444 KXUdE Epsilon 3.8 32 8100 true
14445 YVDcCaWcWp Epsilon 6.1 220 3496 true
14446 FmudtRKv Epsilon 6.2 96 3949 true
14447 cmNw Gamma 5.8 232 6358 true
14448 dqH Epsilon 8.8 9 9735 false
14449 MCtHqs Beta 7.9 136 1040 true
14450 yiYzJLE Delta 4.7 61 7167 false
14451 ouUHw Alpha 6.7 169 282 true
14452 bvozibXwW Lambda 6.1 250 7707 false
14453 HFt Pi 5.2 53 4965 true
14454 NLz Beta 3.9 127 4446 false
14455 Jumk Alpha 2.6 35 9387 true
14456 gWgCHF Pi 0.6 15 6766 false
14457 xdki Pi 8.6 65 681 true
14458 JGLJ Tau 8.5 26 8080 true
14459 huUSpFqUD Lambda 1.4 2 8540 false
14460 ZWZk Beta 9.3 224 1280 true
14461 PkyiVXYX Delta 5.7 81 3303 false
14462 uqMOMszYMW Beta 5.1 249 7466 true
14463 JBHJDCsYP Tau 4.2 220 5274 true
14464 hdg Alpha 4.2 97 2723 false
14465 VgaUaIUf Gamma 3.9 13 5061 false
14466 joifvEbPd Theta 6.8 108 7319 true
14467 qCjRHBw Pi 9.4 37 8757 true
14468 gJevoaO Lambda 4.5 162 9560 true
14469 hTG Lambda 9.4 135 1626 true
14470 mAPHVLonu Pi 6.6 135 4938 true
14471 vIiwcPtyId Epsilon 8.2 168 9931 true
14472 bjfUnD Epsilon 8.1 109 7072 true
14473 qulZRmK Tau 4.4 87 5211 true
14474 DbcoyqSPlu Pi 3.2 35 1364 false
14475 fUXAgfQOtu Epsilon 8.0 132 2602 true
14476 RkW Lambda 2.2 232 9817 false
14477 qHXAi Pi 9.7 42 26 true
14478 qdOa Pi 9.5 231 389 true
14479 jwXshUflH Gamma 4.5 139 8163 true
14480 rFPtPtLmpv Tau 5.3 10 5746 true
14481 Dnk Theta 6.7 233 4441 true
14482 cMIKRfy Alpha 6.0 119 6617 true
14483 ySS Delta 4.9 221 9804 false
14484 gjDnZKj Delta 4.9 17 863 false
14485 VTgjgdg Theta 8.7 141 912 false
14486 NIxRhq Beta 3.4 135 3895 false
14487 vdDnVckxpq Pi 2.0 61 5948 true
14488 fKveGK Lambda 9.0 104 9513 true
14489 jyhHNht Theta 6.0 196 5998 true
14490 dPluz Pi 0.6 49 6377 true
14491 dMGHkc Alpha 8.5 220 1102 false
14492 NVzphBhnVP Pi 8.4 107 8185 true
14493 NQYMp Epsilon 2.9 155 4479 false
14494 sjUBmLva Epsilon 8.1 138 3824 false
14495 GfTxoi Tau 1.3 40 4855 true
14496 xczC Tau 6.6 142 7275 true
14497 mDOrVCBWeP Beta 1.1 159 611 true
14498 ANK Beta 4.1 101 3458 true
14499 aAJQUbgAl Lambda 3.6 61 8963 true
14500 BltMuYSn Alpha 6.9 164 9914 false
14501 RFlhjXwdjz Delta 5.8 133 1932 true
