50000
ID NAME TEAM SCORE COMPETITIONS COST POTATOE
35115 UiixhcJ Tau 0.1 213 2201 true
35114 vTxBERhb Theta 8.8 242 1627 false
35113 sFdrDMaXX Theta 7.1 71 40 false
35112 tOb Epsilon 5.2 91 2304 true
35111 WCIqLhRnuW Tau 9.7 48 5977 false
35110 lHryk Epsilon 3.7 1 5052 false
35109 tbYLPi Theta 7.2 156 9992 false
35108 HVPwgh Epsilon 2.7 42 1828 true
35107 dHjM Theta 5.3 112 9775 false
35106 qxS Pi 0.6 229 2592 true
35105 vBZozyos Epsilon 7.9 124 7894 false
35104 lplzkuw Gamma 1.1 15 2806 false
35103 wQhTRJ Epsilon 4.2 86 8247 false
35102 IWrjSUM Lambda 9.1 123 6817 false
35101 XRsWkF Theta 6.3 156 3435 false
35100 AogkJqWpxU Beta 7.4 160 1938 true
35099 QuPScvCBd Epsilon 3.7 92 2766 false
35098 uUcjXbcl Tau 7.0 249 9893 true
35097 hLukqEb Pi 9.1 233 5456 false
35096 WWcxsIt Theta 3.0 20 8258 false
35095 PmaIwoY Pi 10.0 65 5562 true
35094 qqN Pi 4.9 217 1606 false
35093 jqDCS Tau 6.6 248 2644 false
35092 EfyDQwqVx Gamma 9.5 142 7380 true
35091 lfV Alpha 1.7 64 360 true
35090 TAYmnuD Delta 8.8 195 2328 true
35089 aZOF Tau 3.8 167 4523 true
35088 QVYi Pi 10.0 101 1322 true
35087 kflxkjY Pi 4.3 15 2400 false
35086 iwJ Theta 3.4 37 6176 true
35085 WkanlTvJu Lambda 7.7 37 7208 false
35084 iJkxa Beta 6.7 231 5051 false
35083 vxUqWWG Beta 0.3 185 1172 true
35082 lzGerSRz Alpha 9.9 142 1568 false
35081 xUV Beta 7.1 221 7790 false
35080 bZankcaq Tau 9.3 2 2404 false
35079 ianBy Alpha 3.8 213 4570 false
35078 anD Beta 8.3 238 652 false
35077 qqQsMdL Theta 10.0 163 8933 true
35076 oSVM Gamma 4.3 200 6520 true
35075 NbYyKl Pi 4.0 77 5874 false
35074 pFQR Beta 4.9 112 7969 false
35073 dzwHvcCu Pi 1.8 57 9815 false
35072 EyNAd Delta 3.1 119 2892 true
35071 VqvrjCR Epsilon 4.6 222 6718 false
35070 IorAhci Theta 1.5 125 3346 false
35069 ZSjp Beta 1.1 12 382 true
35068 nAB Pi 9.3 16 4215 false
35067 HAepRGdrnk Epsilon 8.8 150 138 false
35066 dtL Theta 7.4 68 2912 false
35065 WpACNKyzhu Gamma 2.7 119 2728 true
35064 UyvhA Alpha 8.0 177 5466 false
35063 vzQTrOZs Delta 5.4 111 1731 false
35062 DWwMPy Gamma 3.7 59 5371 true
35061 XDhLWpNpE Beta 0.8 84 6045 false
35060 hkm Epsilon 1.2 98 5547 false
35059 qNekylu Lambda 4.4 186 9279 false
35058 LjIn Tau 7.2 107 8726 true
35057 KeRgXmzReT Beta 8.3 186 8006 true
35056 szWSQ Lambda 2.2 163 9625 true
35055 KsvD Alpha 5.1 125 6253 true
35054 nQPPhrBU Delta 8.4 186 9502 true
35053 gKGvgQ Lambda 8.3 73 7243 false
35052 UOPpEUK Theta 3.9 50 8176 true
35051 mEPj Epsilon 8.3 47 4801 true
35050 VdGaidea Lambda 1.6 16 317 false
35049 mbfsqCAi Epsilon 3.7 193 8721 true
35048 AYfv Epsilon 1.0 147 6887 false
35047 GyeVwDlnQ Pi 0.1 166 6757 false
35046 OagYwrsxxg Lambda 6.6 202 6130 true
35045 uapsNzcTlj Gamma 5.1 68 9079 true
35044 NDMYnHIK Alpha 6.4 53 5135 true
35043 vHB Beta 8.2 209 7702 true
35042 Wkkw Alpha 3.2 132 3223 true
35041 Quo Delta 6.4 207 3079 false
35040 OBj Beta 1.5 112 1238 false
35039 frDTufFh Gamma 5.6 110 1195 false
35038 GPLKUN Tau 7.3 11 2854 false
35037 tjvcBHE Epsilon 3.9 173 8914 false
35036 TlVYSQhNa Epsilon 0.2 107 6420 false
35035 TIjgiKBUo Alpha 7.6 66 1291 false
35034 EJSwnCD Lambda 1.5 12 8810 false
35033 dnPOxb Alpha 1.4 93 4980 true
35032 rwdCI Pi 0.5 241 9939 false
35031 IwG Alpha 3.9 136 7917 false
35030 oPLk Delta 5.5 206 3148 false
35029 VydtlQNvh Tau 2.7 131 128 true
35028 pRp Alpha 7.3 88 6378 false
35027 tebBZFgLZw Epsilon 8.3 58 5437 false
35026 ZOtpi Delta 2.6 97 3737 false
35025 sEbJQ Pi 4.7 225 7424 true
35024 aBAwKezqat Theta 2.4 193 583 true
35023 iHQRe Tau 7.6 155 2502 true
35022 JzA Delta 1.6 64 8052 false
35021 sQbpXXj Alpha 3.5 10 5200 true
35020 DJOB Epsilon 3.4 136 978 false
35019 dsFL Beta 3.1 144 7037 true
35018 Adg Theta 1.8 39 6551 false
35017 ieoTkqN Theta 2.4 168 1964 false
35016 YUyzu Theta 1.7 38 6525 true
35015 MdlkAB Tau 2.6 220 6537 false
35014 IAfzc Delta 5.8 151 6866 false
35013 gfj Pi 0.3 26 7280 false
35012 XZnHNuhbT Theta 6.9 87 6422 true
35011 snMcqnke Epsilon 7.4 216 3537 true
35010 LnzisyME Pi 9.4 205 6798 false
35009 nirrMVXcs Gamma 5.7 146 2414 false
35008 giF Theta 9.1 76 2260 true
35007 EQVBjUObib Theta 3.6 218 2043 true
35006 XOkd Pi 9.6 230 2556 false
35005 HpuuQ Epsilon 6.1 10 5219 true
35004 diCRsLYNQ Beta 7.5 205 7157 true
35003 JNp Beta 4.8 240 3593 true
35002 tpLtDzt Delta 6.5 42 8997 false
35001 bFHijtX Alpha 1.0 19 5103 true
35000 ELknioQM Lambda 6.6 247 7387 false
34999 Hfi Pi 5.4 227 5725 true
34998 CRu Tau 1.9 204 9332 false
34997 plxMeIBvdF Delta 6.9 68 3584 true
34996 FsYUxoFtzI Epsilon 0.5 185 1611 true
34995 ApHsOI Alpha 2.9 25 9498 true
34994 tSyGHx Epsilon 1.8 113 3181 true
34993 ZGHLyHu Tau 5.3 208 6160 true
34992 StLYGnZVi Epsilon 3.5 17 144 true
34991 yvBBSuN Tau 5.8 232 8399 true
34990 ipkbfro Lambda 3.7 107 3775 true
34989 bSHPO Lambda 1.5 93 4087 false
34988 QPc Epsilon 10.0 193 1326 false
34987 oIow Lambda 3.6 130 926 false
34986 EVllZM Gamma 1.2 224 3300 true
34985 JNklOry Delta 7.3 197 700 false
34984 iEYVOazpV Pi 1.9 238 8129 false
34983 bkiEOlxc Lambda 1.0 60 6260 true
34982 fbdfXGzIj Theta 5.8 160 8534 true
34981 OBSBGhE Epsilon 0.4 225 529 false
34980 dnIXxiBQR Theta 0.4 51 5997 false
34979 FWnOUP Epsilon 2.0 110 7031 false
34978 GHX Delta 5.3 37 6119 true
34977 kTN Epsilon 9.3 161 7986 false
34976 aNvEJkK Pi 1.0 145 9536 false
34975 PmQD Delta 0.2 209 668 false
34974 VZGC Beta 2.4 239 4968 false
34973 UTPp Pi 0.6 46 5221 false
34972 GhMWyb Delta 2.6 121 2323 false
34971 TRqxe Lambda 2.8 69 7144 true
34970 zhZXUviZoE Gamma 3.5 152 668 false
34969 qEScMmzb Alpha 1.4 185 1523 false
34968 mAoVApy Beta 5.0 181 9439 false
34967 vdVXZYdBd Alpha 9.0 19 3539 true
34966 cspEMg Lambda 0.9 162 7534 false
34965 udMgtfILR Lambda 0.3 140 2881 false
34964 Iuv Delta 8.9 150 7621 false
34963 CYYaMp Theta 9.7 71 3714 false
34962 HqRKU Pi 0.5 132 1769 true
34961 djUIrVNp Theta 8.2 98 9644 true
34960 jwzw Epsilon 0.1 242 7816 false
34959 WkMrPghQde Pi 6.2 237 1428 true
34958 echCMYrui Theta 3.0 43 5778 true
34957 IpvOpPJDc Gamma 2.8 148 6430 true
34956 NUJkiU Pi 1.0 184 7845 false
34955 vVlMILWH Beta 5.2 207 7140 false
34954 RJx Epsilon 2.8 239 9307 true
34953 fDQxr Pi 1.5 245 61 false
34952 PcnFQvg Alpha 3.2 182 2332 true
34951 cKlPhKrB Theta 6.7 133 3295 true
34950 wlhKi Tau 5.7 227 4897 false
34949 NgqrKVmQ Lambda 2.4 135 9539 false
34948 XpGTa Beta 9.0 12 7204 false
34947 GAg Theta 1.5 54 8967 true
34946 vmDwLlJ Theta 5.8 134 5781 true
34945 RWEN Alpha 9.5 186 1627 true
34944 DLlR Alpha 8.9 179 6259 false
34943 gxPlhnX Lambda 2.8 223 3107 false
34942 uLGaQfZQ Pi 2.6 206 6172 true
34941 UgoofDsD Alpha 7.7 174 9945 true
34940 GBIVd Tau 2.3 61 3401 false
34939 tJPFkS Delta 1.6 228 7088 true
34938 Myo Gamma 3.5 249 9433 true
34937 bCHB Theta 8.7 38 1440 false
34936 gbKoyY Lambda 0.6 197 734 false
34935 gNbtUGvv Gamma 4.9 74 3676 true
34934 AiP Tau 6.8 33 6514 false
34933 Lvjyp Pi 1.7 137 6186 true
34932 uDg Delta 3.0 82 4714 true
34931 IdT Theta 8.4 211 1868 false
34930 VbfZ Beta 4.6 232 2832 true
34929 nhOxzeG Gamma 4.1 213 3161 true
34928 MpTf Pi 8.5 82 8943 false
34927 hVyo Tau 1.9 182 8558 false
34926 PkctP Pi 2.6 170 7164 false
34925 aZwuXo Tau 2.4 124 626 false
34924 BGqxxKNZAU Gamma 9.8 83 655 false
34923 eYjSNEWyMU Alpha 9.2 201 4489 false
34922 LoZUImXE Alpha 9.8 109 9940 false
34921 FOFKLdKI Pi 0.9 182 2215 false
34920 NYYXD Delta 1.1 68 5662 false
34919 nFwxcBUoRg Tau 5.9 58 2774 false
34918 kHj Pi 1.1 12 8392 false
34917 cRqJu Gamma 5.2 56 8128 false
34916 TPzFYsZ Lambda 10.0 11 3463 false
34915 faWHZwuaYd Pi 7.9 130 4088 false
34914 LXyKWwwe Gamma 3.6 94 8070 false
34913 bNQbewKqi Theta 0.2 210 6167 true
34912 cmgmSCPfq Epsilon 8.8 232 7735 true
34911 VjZtHBBrw Lambda 4.9 200 5406 false
34910 ywaKnGjp Epsilon 9.1 209 9662 false
34909 yFT Theta 8.8 192 6463 true
34908 QMY Theta 8.1 38 4808 true
34907 VGWcJXTEwF Pi 7.0 143 2302 true
34906 iDkbOICCp Theta 1.7 224 5794 false
34905 daJmJ Lambda 9.8 110 8071 true
34904 lhY Epsilon 0.4 242 4597 true
34903 zPvfJggyX Gamma 7.1 140 4493 true
34902 wPuObuCe Tau 2.2 211 4837 false
34901 GZGbiiqAlM Beta 1.2 39 5061 true
34900 Krzb Beta 1.2 109 4022 false
34899 UyCW Pi 2.5 207 3987 false
34898 XqpdkcIlP Pi 1.4 169 8702 false
34897 uLn Tau 9.2 119 4549 false
34896 gzYdIx Alpha 9.2 0 9526 false
34895 SEmDQlQXD Alpha 3.6 176 4385 false
34894 IgW Tau 4.3 213 4592 true
34893 rez Beta 6.0 113 4630 false
34892 XLEi Tau 3.3 184 2126 true
34891 MoVRafQ Beta 3.3 162 1953 false
34890 MlmIMMWxo Delta 7.8 28 1714 true
34889 ZjBfnqLhql Beta 1.5 137 8797 true
34888 DLMteB Tau 7.9 225 2404 false
34887 mlzze Epsilon 2.1 113 818 true
34886 GuSaP Pi 7.0 212 2524 true
34885 coiUPPKEr Alpha 1.0 33 4726 true
34884 BJOKohapG Tau 7.6 158 9929 true
34883 enXAsnrW Epsilon 7.5 134 1248 true
34882 SqqvPQD Lambda 8.2 146 9860 false
34881 wWMue Gamma 7.3 89 5004 false
34880 NYL Pi 2.3 73 2798 true
34879 BosbnFsuk Alpha 2.1 216 6672 true
34878 WHP Alpha 7.4 91 5904 true
34877 NTw Gamma 3.8 119 9137 true
34876 dnmiKLSgDI Theta 6.6 209 6197 false
34875 Oexjxz Theta 2.3 131 2002 true
34874 mnZq Gamma 2.7 137 8454 true
34873 DnWiNnDRX Tau 4.3 16 1500 true
34872 sZqSHpXBB Theta 1.0 132 2132 false
34871 qQHN Gamma 7.0 114 6055 false
34870 JEwYedtTv Theta 0.7 85 7338 true
34869 HmDb Beta 5.8 97 7053 false
34868 tLePYmKa Alpha 9.5 214 7780 false
34867 zIssiN Delta 1.9 177 7499 false
34866 mYH Delta 5.9 197 9729 false
34865 xlnzkKGWd Gamma 1.6 26 2348 false
34864 CdcxBhqyjV Pi 1.5 139 6539 true
34863 IIuT Pi 4.5 1 9433 true
34862 AhRPXS Tau 5.9 225 1748 false
34861 XgzJK Tau 9.5 200 7533 true
34860 oWoawwAj Theta 1.2 224 2246 false
34859 GiWv Theta 6.7 136 7322 true
34858 lArEIV Delta 2.9 66 4771 false
34857 nLEqADIJ Alpha 2.9 132 5541 true
34856 XxrX Epsilon 9.2 130 7121 false
34855 gOMJtydOdM Alpha 5.4 76 8116 false
34854 dBEdUKopP Alpha 4.8 54 1784 true
34853 yrwoCgTw Beta 2.9 168 6803 true
34852 vpSmVL Epsilon 8.5 229 5564 true
34851 IRllOH Alpha 1.5 176 7750 false
34850 rpQMBc Delta 7.5 225 8429 false
34849 bnLAwDhfI Epsilon 8.9 149 59 true
34848 BpOCqs Gamma 5.1 190 9838 true
34847 UgOTXyHU Tau 5.8 48 1328 true
34846 jWFEItHZc Delta 4.2 157 1894 false
34845 csFleXz Gamma 8.4 82 6792 true
34844 adq Pi 1.2 53 1293 true
34843 TnKxGNL Beta 1.0 145 6445 true
34842 kUeUJt Beta 2.4 158 5512 false
34841 FLSI Gamma 9.0 173 6522 false
34840 OoWCJKJJVv Lambda 6.4 49 2954 true
34839 tzYD Pi 1.8 163 2436 true
34838 WUnVp Delta 3.4 207 2746 false
34837 YwYeMFf Beta 3.2 136 3236 false
34836 nNSHN Tau 5.9 72 4031 true
34835 vAiW Theta 3.0 2 3072 true
34834 HHiIXg Theta 8.8 158 9529 false
34833 wlC Alpha 5.0 73 8679 true
34832 GoPZJH Epsilon 6.9 84 4175 false
34831 LuBUYb Delta 2.7 64 526 false
34830 xPvtQX Delta 1.4 139 9143 false
34829 Muk Gamma 8.0 34 3588 false
34828 CIMhNMJ Gamma 4.3 25 5661 false
34827 tmZNhVHtE Pi 7.0 224 3017 false
34826 DljAUhSVex Gamma 3.4 91 8673 true
34825 RZhaCI Alpha 6.1 0 3616 false
34824 zZwmy Delta 0.9 23 8896 false
34823 WVnlHx Epsilon 9.3 186 9749 true
34822 uLKPEBaVwL Tau 4.7 59 6204 false
34821 HbNRbs Theta 6.1 0 8552 false
34820 NXGmiYSk Epsilon 7.2 110 3356 true
34819 wfQe Lambda 1.4 201 361 false
34818 Mwoq Theta 7.7 196 8879 true
34817 oQZJUDzsjv Delta 4.0 20 5970 false
34816 vmGxbJmviI Lambda 3.0 42 2595 false
34815 BEnfVA Alpha 0.2 218 5533 true
34814 utWuqmfJB Lambda 6.2 198 4933 false
34813 gAgiXi Lambda 2.1 163 9102 false
34812 WWw Gamma 1.6 157 9647 false
34811 Sehb Lambda 5.2 170 3088 false
34810 tEBF Tau 2.8 237 9158 false
34809 wkSTM Theta 6.7 42 5568 true
34808 mYCtftu Epsilon 5.6 161 4547 true
34807 ncTYldNJdl Epsilon 5.0 145 9559 false
34806 mzVInyWXY Epsilon 5.6 176 4551 false
34805 zZEf Pi 6.8 239 4095 false
34804 BeiOeNKogI Delta 0.3 180 8607 false
34803 HYkOWw Theta 1.5 34 6346 false
34802 mMDtxM Tau 3.2 22 2168 true
34801 QXKFgAW Theta 4.3 126 7351 true
34800 bdJfcSSKH Beta 7.5 233 2680 true
34799 pRRv Alpha 5.0 94 4189 false
34798 iJd Gamma 6.9 164 669 true
34797 XMUXyV Theta 3.6 15 3823 true
34796 hhP Delta 8.4 91 429 false
34795 YweJmfbkH Alpha 9.7 157 2946 false
34794 AopazVLjwK Tau 8.5 18 5444 false
34793 atfrek Gamma 6.1 132 6379 false
34792 Zqv Lambda 4.4 71 6577 true
34791 dvo Tau 3.4 192 6404 false
34790 VxSSjR Beta 2.3 90 7763 false
34789 qqrLosPvX Gamma 0.7 30 8245 false
34788 atPLyDVyw Epsilon 3.3 244 6991 false
34787 QLAbjB Tau 1.9 7 9807 false
34786 tJGqiolUo Theta 8.2 245 832 false
34785 kqyOs Gamma 1.7 240 8821 false
34784 vpjkOQ Beta 2.7 200 2747 false
34783 ZbRwqE Beta 1.0 62 1571 false
34782 ctrytsNr Alpha 5.6 114 9704 true
34781 gLOUMq Beta 6.3 71 9182 false
34780 ZPCnzvUoJ Gamma 6.3 19 2306 true
34779 ksPPQqRhYf Beta 7.9 179 1690 false
34778 ogvd Delta 5.0 148 574 false
34777 GpHcG Gamma 7.1 215 7347 true
34776 FULFLzmWR Epsilon 2.2 87 7199 false
34775 JlnMwPF Epsilon 9.2 116 1582 true
34774 rBiknawg Tau 2.2 243 9079 false
34773 wLkrn Alpha 0.7 48 2824 false
34772 PwCYfPQ Theta 8.2 63 3366 false
34771 hfIIeJWrGf Alpha 7.8 235 1676 true
34770 wnJHMyGr Tau 6.9 179 311 true
34769 KNuRr Epsilon 8.5 230 6309 true
34768 WKb Alpha 8.2 41 6100 true
34767 EANphdR Theta 5.5 66 2428 true
34766 vas Lambda 0.2 116 5372 false
34765 GfLdpgXH Beta 9.3 47 4975 false
34764 EXbZADtrXj Alpha 1.1 34 5133 false
34763 pMDKiZm Theta 2.3 207 5755 false
34762 jbzIVSVz Beta 6.8 133 2378 false
34761 vseTi Theta 0.4 0 5599 true
34760 GfG Alpha 5.8 137 1797 true
34759 hfUSpdCEFt Gamma 3.3 13 342 false
34758 hvLMg Pi 9.1 90 81 false
34757 iytiivmV Theta 4.3 12 2691 true
34756 HgS Beta 3.2 120 5736 false
34755 RKEceER Beta 8.2 87 3766 true
34754 EOvzdKmE Gamma 2.7 117 9649 false
34753 weAyiIxx Epsilon 7.7 62 7161 false
34752 tHlidzPV Lambda 9.5 181 5702 false
34751 ivO Tau 9.6 2 3290 false
34750 YKYh Pi 5.8 117 9373 true
34749 IAeELYeJq Beta 2.4 38 6182 false
34748 mhRtuy Tau 9.0 106 3265 false
34747 UPtBG Gamma 0.8 215 5185 false
34746 QuSEn Beta 6.9 218 1188 true
34745 vAFxGAtWa Theta 5.6 110 5527 false
34744 HUoKsvLDX Pi 8.8 87 5647 true
34743 MIXPyKx Pi 1.6 233 3425 true
34742 XfWUwWzE Lambda 9.1 163 4922 false
34741 KkQOnt Theta 0.1 203 122 false
34740 NgxCitbLg Gamma 1.4 91 7298 true
34739 ynWEayAhG Delta 5.3 66 6569 true
34738 mLe Pi 6.7 213 583 true
34737 KxtGCe Delta 2.7 85 408 false
34736 NQWfuGEZ Epsilon 2.1 87 4549 false
34735 OaidGogPj Lambda 3.3 41 6986 true
34734 WkvGJLnjKK Tau 0.3 207 4658 true
34733 ZKY Beta 5.8 230 364 false
34732 kiKVx Theta 9.1 165 899 true
34731 BYSlEpf Alpha 4.5 245 6857 true
34730 GqKm Alpha 9.6 239 7300 true
34729 HjJyImQpHE Beta 7.4 166 9135 true
34728 JAaXfjn Theta 7.4 195 6717 false
34727 hVYGpitB Beta 2.7 27 3047 false
34726 HQoNvna Alpha 6.8 107 48 true
34725 bOdOVpw Tau 3.6 100 5895 false
34724 dJRCU Epsilon 8.3 219 7123 false
34723 eckvY Lambda 5.6 172 7181 true
34722 nwvlYWi Epsilon 6.7 60 4190 true
34721 YQkaphS Gamma 1.6 205 2356 true
34720 EAciDhEOF Lambda 8.0 19 8206 false
34719 pxdISr Alpha 4.1 101 8949 false
34718 BNO Gamma 0.4 192 4013 true
34717 pgNv Pi 6.0 40 2962 true
34716 nEklCxn Theta 8.3 200 8540 false
34715 kJN Beta 4.0 226 3175 true
34714 aWhu Tau 7.1 209 5582 false
34713 AosItBcs Alpha 7.8 76 6507 false
34712 aWXXWYZ Theta 2.4 203 3576 false
34711 fGvoIDZVS Delta 8.2 101 8454 false
34710 IvuAotQv Tau 0.1 119 5381 true
34709 obb Delta 8.1 244 1099 true
34708 efjDYpvxcu Alpha 0.6 219 5922 true
34707 paaSjZbiRk Beta 9.4 63 1781 false
34706 KqxPrFze Tau 8.0 214 2610 false
34705 qWzklXPwXC Lambda 3.7 24 548 true
34704 eJjExD Tau 0.9 179 1411 false
34703 tNRIrgTM Theta 9.3 106 5733 false
34702 eMgUc Tau 8.8 193 3631 true
34701 tcfesW Beta 0.8 232 7910 false
34700 KvnO Tau 5.7 214 4082 true
34699 Pja Gamma 7.5 109 6118 false
34698 NkP Gamma 4.4 198 4445 true
34697 Unqp Beta 7.1 27 3060 false
34696 KVcEqjPbk Epsilon 1.3 245 563 false
34695 ZjZYMXqyqY Epsilon 7.9 181 3537 false
34694 jiq Theta 10.0 173 1990 true
34693 TiAwsmjnB Epsilon 7.6 43 8939 false
34692 ArLAdoiIw Delta 5.3 145 9403 false
34691 UnN Beta 7.1 107 3685 true
34690 KkAXKX Pi 7.5 35 3583 true
34689 TgY Tau 7.2 36 6915 true
34688 BRiPFNDJih Gamma 4.7 33 5485 true
34687 cRoXgqciZL Tau 2.5 29 9467 false
34686 cuSmmLw Theta 9.2 19 9904 false
34685 mgf Theta 3.5 171 5040 true
34684 Yln Delta 2.3 100 2168 true
34683 whZl Tau 3.4 126 6970 true
34682 MjOFvGuJfY Delta 3.5 13 3133 false
34681 VZIAS Epsilon 3.6 118 8774 false
34680 BvFfDIYb Alpha 4.9 250 8371 false
34679 UKF Theta 10.0 201 5050 false
34678 lUeec Alpha 2.3 235 4276 true
34677 AiHZm Beta 5.0 179 7895 true
34676 QGzahgSp Gamma 8.6 16 7507 true
34675 pnue Lambda 4.7 164 1157 true
34674 SHYDvBBh Pi 4.3 199 2041 false
34673 huQtdYnqI Alpha 9.2 190 8799 false
34672 Lbvdua Tau 6.5 140 1431 true
34671 coG Epsilon 0.7 184 2824 false
34670 tLpdfs Epsilon 4.8 108 7459 false
34669 pZXGudh Beta 3.2 74 4454 false
34668 CnrURMcGSK Delta 8.4 86 3265 true
34667 WTtvNB Alpha 1.1 138 4147 false
34666 XgMfOwmZ Gamma 1.9 99 2699 false
34665 pYRzMrp Pi 4.5 141 8826 false
34664 cHLJ Alpha 4.2 237 5081 false
34663 cDtKI Pi 8.4 250 5943 true
34662 VeFXq Tau 8.6 111 2547 false
34661 DBGWBW Gamma 9.4 138 1863 false
34660 ChPArKyzLA Epsilon 1.2 238 1076 true
34659 ypdwIsAGw Delta 5.1 123 4072 false
34658 IcTdqmd Theta 6.3 202 5394 false
34657 WBclxgEU Tau 9.6 149 5049 true
34656 xEqFIos Epsilon 1.0 136 7003 true
34655 ybiRyc Beta 8.5 142 6561 true
34654 HAynyx Beta 0.3 17 7424 false
34653 kdKHhVTakl Beta 6.5 240 5313 false
34652 sPIwzu Beta 4.1 41 8289 true
34651 CnaS Tau 3.8 97 2392 false
34650 KeQ Lambda 0.2 27 6540 true
34649 iKZuRE Pi 5.0 45 4746 true
34648 HJayMZ Beta 4.8 146 7771 false
34647 LKeLJR Tau 9.3 125 3349 true
34646 atIq Epsilon 0.5 175 5995 true
34645 qICmGv Gamma 1.7 243 2098 false
34644 XxJSyuud Tau 4.8 216 4909 true
34643 GtbSzZiSa Theta 8.1 48 9535 false
34642 wajus Gamma 2.3 37 553 true
34641 EAUuLA Lambda 8.7 204 8954 true
34640 WHwdJu Delta 5.7 81 5249 true
34639 qCcZxCrH Delta 3.0 100 5898 false
34638 VfhsEskbv Beta 9.4 215 8634 true
34637 ShuKcDwbu Tau 0.8 129 2364 true
34636 vvfN Theta 4.0 240 5560 true
34635 nMYBIe Delta 4.9 182 4200 true
34634 ZDKzOM Theta 3.3 160 3801 false
34633 nrFYCo Gamma 7.2 150 8005 true
34632 IkQ Alpha 2.4 168 140 true
34631 ajXk Gamma 1.6 141 8276 true
34630 RtrIYBce Tau 1.4 166 8102 false
34629 RXpCFRq Alpha 4.5 217 928 true
34628 pBCV Lambda 2.1 58 6682 true
34627 yXOv Tau 3.5 185 5319 false
34626 uzyNZ Pi 4.8 125 2552 false
34625 coRZfnJW Theta 5.2 135 4452 false
34624 stpObH Pi 1.7 171 4185 true
34623 UrtKHOSAX Alpha 5.5 118 330 false
34622 CcSuna Theta 1.3 129 6685 false
34621 nmYknGDzc Theta 9.6 110 6035 false
34620 kLngTM Theta 8.8 59 7881 true
34619 qder Theta 8.9 109 0 false
34618 nwZLVO Lambda 9.7 112 9666 true
34617 JwKGqASBcZ Beta 1.0 116 9477 true
34616 Vvwdljvtxt Delta 4.3 211 1814 false
34615 ZUJs Beta 1.1 70 7573 true
34614 sHkobxSB Alpha 4.0 117 4556 true
34613 BszMzRM Theta 1.3 116 1143 false
34612 rEmz Tau 2.2 165 798 false
34611 QPo Theta 9.9 83 4109 false
34610 UwD Pi 7.4 203 3837 true
34609 MnjWzkuvf Gamma 6.4 184 5828 true
34608 CCPKEnas Tau 9.3 111 1317 true
34607 lTqNmq Delta 3.6 130 6710 false
34606 FEZKrP Gamma 1.8 106 6912 true
34605 WsHmuw Pi 2.7 175 822 false
34604 bLYPATpD Delta 8.1 135 4417 true
34603 Vho Beta 5.8 193 4096 true
34602 dHGnYFBIc Epsilon 7.3 129 6173 true
34601 QgVEm Theta 0.8 198 1852 true
34600 VTyij Beta 1.8 118 1402 false
34599 hraxL Tau 0.4 173 7451 false
34598 zBIoM Lambda 3.3 109 9631 false
34597 dJK Gamma 5.3 47 1775 true
34596 mUSny Delta 8.9 239 6400 false
34595 tElmdIWiZC Theta 4.0 101 8334 true
34594 xJi Beta 9.5 248 9205 true
34593 ROvOUEgr Tau 2.2 203 1696 true
34592 UrnID Gamma 3.5 230 7690 true
34591 HmIKzeke Gamma 2.8 203 2783 true
34590 jyoGV Gamma 5.3 182 3148 true
34589 ZZxa Alpha 0.4 47 706 false
34588 sMSoBGBV Delta 9.2 249 5231 true
34587 bQHsMApy Epsilon 4.9 144 7801 true
34586 LbpmBMRKl Delta 0.2 203 4086 false
34585 DPItqMAdE Tau 4.0 141 3641 true
34584 XRny Beta 3.5 122 2112 true
34583 VlSyHoMYOl Beta 8.4 243 9728 false
34582 naygV Gamma 5.8 222 8860 true
34581 zmfYOtmg Theta 6.0 108 8542 true
34580 htknYhhJz Beta 10.0 47 3646 false
34579 DKZH Alpha 1.6 50 4037 true
34578 cuXvE Tau 1.2 208 5378 false
34577 bhaKVvub Tau 4.7 132 6054 true
34576 HMCWgb Lambda 3.8 235 2525 false
34575 LjDox Theta 4.6 215 6320 false
34574 YlFMjv Gamma 6.4 35 6317 false
34573 dZXna Gamma 5.5 118 2220 true
34572 QYJLccYpe Delta 3.3 200 4904 false
34571 ewV Theta 1.6 169 3955 true
34570 ocpwpa Beta 6.8 14 8432 true
34569 JRCvqZ Alpha 0.2 232 7896 true
34568 LpYpaPan Alpha 9.6 69 3285 true
34567 ogn Epsilon 3.6 205 2204 true
34566 PGVWu Epsilon 6.1 219 2959 true
34565 Ibu Tau 9.1 125 2043 true
34564 buDjcwUXns Theta 2.4 16 2629 true
34563 LprqIvvEzv Pi 9.4 124 7151 false
34562 NbNWdkqBnQ Lambda 8.8 100 7825 true
34561 teNBPTW Theta 1.5 120 2578 true
34560 acJgKzJOq Tau 7.3 217 8848 false
34559 PWDmiWzxys Gamma 1.1 209 2269 false
34558 sRd Alpha 6.0 35 9405 false
34557 OLTCuVcA Beta 0.5 51 306 false
34556 UISTZFMiwT Epsilon 6.0 146 1808 false
34555 jpoAtKANbZ Alpha 0.3 169 7149 true
34554 lllzrz Lambda 4.2 210 6201 false
34553 blvg Epsilon 3.0 18 5755 true
34552 XnqhKUBZx Delta 6.8 35 1273 true
34551 vmiKxCJWMB Alpha 8.9 142 6407 false
34550 SeXMjRwk Tau 8.9 6 7885 true
34549 agQeB Theta 1.7 94 3214 true
34548 HTnChWmmk Delta 7.9 81 7166 true
34547 DmErBwXW Theta 9.6 49 9636 true
